academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
guild,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guilti,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,2,5,0,1,0,2,0,0,0,0,0,0,1,1,0,2,2,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,2,1,3,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0
guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gun,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8,37,0,0,0,3,0,0,0,0,0,0
guru,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h,4,1291,22,25,14887,1,3,29,10,1,21,13,47,12,6,0,13,19,21,2,1,72,14,9,0,44,4,2,11,18,6,8,2,11,12,6,0,5,103,3294,10,1,0,1,8,10,4,12,9,9,3,60,61,76,3,27,7,1,1,2,6,0,0,32,4,12,1,30,1,0,23,7,14,0,0,11,44,6,21,6,29,5,2,3,0,13,25,6,4,171,0,2,40,0,2,2,5,18,0
habit,1,8,6,0,0,0,0,0,2,0,1,0,2,0,12,0,1,2,0,0,0,4,0,1,2,1,1,13,1,0,0,0,0,0,0,1,5,2,1,1,0,0,1,0,1,0,0,2,1,2,0,5,9,0,0,0,0,1,0,2,0,0,0,3,0,1,3,1,0,1,1,1,1,0,0,1,0,5,2,0,0,2,1,1,7,0,5,1,0,0,1,0,3,0,0,0,0,0,1
hack,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
hai,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,1,0,0,0,1,4,0,1,0,2,8,2,0,3,1,0,3,0,12,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,5,0,0,0,1,0,2,1,0,0,1,31,0,0,1,0,1,0,13,0,0,0,3,0,1,6,0,0,0,0,1,0,6,0,1,0,0,4,2,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2
hairi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
half,2,0,4,6,0,0,0,2,8,0,1,4,4,6,3,1,2,5,1,1,5,12,1,0,0,2,1,1,2,1,0,1,0,6,6,5,5,1,1,16,0,0,1,3,0,2,0,2,1,1,1,15,8,0,0,0,7,0,0,1,1,0,0,0,0,1,1,1,0,0,5,0,4,0,0,0,2,0,0,5,14,0,4,4,0,1,0,3,0,0,0,0,6,0,2,1,1,3,0
halifax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hall,2,4,1,0,0,0,0,2,9,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,1,0,2,0,0,2,2,4,0,1,0,0,2,0,0,0,0,0,0
halloween,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
halo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamilton,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hammer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
hampshir,0,0,0,0,0,2,2,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,8,0,2,2,3,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hampton,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
han,0,0,0,0,0,0,0,0,1,0,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hand,2,4,1,2,0,0,0,4,4,0,1,0,6,11,2,0,5,3,1,1,5,13,0,2,1,6,2,1,3,4,2,0,0,6,5,2,2,0,1,3,11,1,6,0,2,9,2,1,1,3,4,34,1,6,3,3,12,1,2,0,2,2,0,5,0,0,8,6,0,1,1,2,3,0,2,2,9,2,2,0,2,0,4,0,1,4,5,3,2,0,0,6,0,1,1,0,1,6,0
handbag,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handbook,1,8,0,2,3,0,0,1,0,0,4,9,3,0,0,1,1,4,0,0,3,8,1,0,2,0,2,0,12,0,0,2,0,18,18,1,0,0,0,0,0,2,0,0,0,5,0,1,1,0,0,5,8,0,0,0,2,1,0,0,0,0,0,6,3,0,0,0,2,0,0,1,5,0,0,1,0,2,4,0,1,1,0,0,0,6,5,2,2,2,0,0,1,0,0,0,0,0,0
handheld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
handi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handjob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handl,0,0,0,2,0,0,1,3,2,0,2,0,3,3,5,0,0,0,0,1,0,0,1,0,1,3,0,5,0,1,0,0,4,2,1,0,3,0,0,0,2,0,5,2,1,1,0,0,4,1,1,5,4,8,1,2,0,0,0,3,0,0,0,1,0,0,1,0,1,0,6,0,0,2,0,0,3,3,2,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1,1,3,2
handmad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3
hansen,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happi,0,0,0,2,0,1,0,0,4,3,3,1,0,14,0,6,1,2,0,1,0,4,0,0,0,1,3,8,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,27,10,18,12,2,2,5,4,10,0,1,1,0,4,5,0,10,0,1,1,3,4,1,1,0,7,1,6,4,3,5,6,3,2,10,11,0,0,0,22,8,1,13,5,1,0,0,0,0,5,4,0,0,0,1,4
harass,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,14,7,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,25,1,5,0,0,0,5,0,2,0,0,0,0,0,0,0,1,4,0
harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hard,6,0,5,9,0,0,1,2,2,2,1,0,7,8,1,2,3,2,0,1,2,1,0,4,3,0,3,7,1,2,5,0,3,0,1,2,2,1,2,0,0,0,2,0,10,2,2,2,0,0,7,12,2,0,3,4,2,0,0,0,3,1,2,1,2,1,2,0,3,1,2,3,4,2,5,5,1,1,1,1,4,0,9,0,7,3,5,1,2,0,2,2,3,4,0,1,3,3,0
hardcor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardcov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harder,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,5,2,5,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardwar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
hardwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
harlei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harm,0,0,4,4,0,0,1,4,0,0,3,2,3,0,4,2,3,43,0,0,0,5,4,1,4,0,4,19,0,1,0,4,0,28,25,29,7,4,1,0,1,0,1,1,3,12,13,4,13,21,0,0,9,1,0,0,1,1,0,2,0,3,0,4,2,0,6,0,3,0,14,0,34,5,1,6,0,0,4,0,17,1,0,2,0,1,137,16,10,0,4,1,2,0,0,0,3,4,4
harmoni,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0
harold,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
harper,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,4,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0
harri,2,0,0,1,0,0,0,0,6,0,0,2,0,6,0,0,0,1,0,0,0,8,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,115,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,35,0,7,0,0,1,3,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0
harrison,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
hart,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
hartford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvard,0,0,0,1,0,0,1,1,0,0,0,1,2,2,0,0,1,1,0,22,0,8,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,0,0,2,0,13,1,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,0,13,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,10,0,1,10,2,0,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,0,0
harvei,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0
hat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hate,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,15,1,2,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,1,2,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,4,0,2,1,5,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0
haven,3,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
hawaii,0,0,0,1,0,2,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,3,2,3,4,0,0,0,0,2,0,0,1,0,1,0,0,2,1,5,1,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,6,0,0,0,0,0,1,0,2,0,0
hawaiian,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
