academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
mexican,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
mexico,0,0,0,1,0,4,0,1,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,3,0,8,0,4,3,3,4,0,0,0,0,2,0,0,1,0,0,1,0,2,0,20,0,0,0,0,3,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
meyer,0,0,0,2,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,2,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mf,0,8,1,0,174,0,1,0,26,0,1,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
mg,0,15,0,3,168,0,1,0,6,0,2,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,4,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1
mh,0,7,0,4,130,0,0,0,0,0,0,4,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,24,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,1,0,0,32,0,0,0,0,1,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mhz,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mi,0,12,0,0,137,0,0,0,2,0,0,0,0,0,1,0,0,4,6,0,0,0,0,4,1,2,0,0,1,0,0,0,0,1,0,0,0,1,1,26,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1
mic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mice,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
michael,2,0,0,1,0,1,0,0,219,0,6,0,36,17,0,0,15,2,1,0,35,28,2,0,0,0,1,0,3,0,11,0,1,22,19,2,16,0,0,0,0,0,8,1,2,2,1,3,1,0,4,6,0,0,4,0,3,1,1,0,0,0,0,9,1,0,0,0,0,0,0,1,5,0,0,2,5,5,4,5,7,0,3,0,0,12,5,0,1,0,0,0,2,0,0,4,4,2,3
michel,0,0,0,0,0,4,1,0,9,0,0,0,3,10,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,5,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,6,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
michigan,0,4,0,1,0,4,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,8,0,1,0,7,5,0,0,0,0,2,0,0,1,0,0,1,1,2,0,5,4,0,0,1,1,0,0,3,1,0,0,0,1,0,1,0,0,0,4,0,1,0,2,0,0,0,0,0,2,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0
micro,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
microsoft,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,3,0
microwav,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mid,0,0,0,0,2,1,0,3,0,0,1,0,2,0,0,1,0,1,3,0,5,0,0,0,0,1,0,0,2,2,0,5,2,3,3,0,0,0,0,1,0,0,2,0,0,1,0,6,0,0,0,0,0,1,3,0,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,2,10,0,1,3,0,0,1,0,0,4,0,0,0,1,0,1,0,2,0,0
middl,0,0,1,2,1,1,1,2,2,1,0,2,0,2,1,2,7,1,2,2,0,4,2,0,0,2,3,9,0,6,0,0,4,6,6,0,1,0,3,4,0,0,0,0,5,2,0,2,2,1,3,15,0,0,2,0,8,1,0,1,0,0,0,5,0,1,0,0,0,0,0,1,1,0,2,2,5,2,4,5,2,0,7,2,1,3,4,3,4,1,0,0,6,3,0,3,4,1,0
midnight,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
might,13,5,5,13,2,0,2,3,2,5,7,4,7,6,4,1,4,16,7,12,0,13,0,3,3,0,1,11,2,7,3,2,10,4,4,2,6,2,18,5,7,1,6,0,16,13,9,1,10,24,2,27,8,13,15,7,7,7,5,10,8,1,9,6,0,5,12,5,2,1,12,3,14,3,4,17,0,13,12,1,17,12,18,8,1,7,2,4,2,1,2,9,6,0,1,2,4,4,6
mighti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
migrat,0,5,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,3,0,0,0,0,0
mike,0,0,0,0,0,2,0,0,11,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
milan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mild,0,0,2,2,0,0,2,8,2,0,2,1,5,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,1,2,0,3,12,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,1,0,0,1,0,0,0,2,4,0,0,0,4,2,0,0,6,2,3,1,0,0,0,0,0,1,0,2,1,0,5,0,0,0,1,0,83,0,0,0,0,0,0
mile,0,0,0,0,0,3,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0
mileag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
militari,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,2,0,2,2,5,0,0,1,0,3,0,0,1,4,0,1,3,3,2,3,3,15,1,1,0,0,2,0,0,0,0,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,1,0,0,1,0,0,5,0,4,1,1,2,0,0,4,4,0,0,12,5,5,0,0,0,5,0,0
milk,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mill,0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
millennium,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
miller,0,4,2,0,1,0,0,0,5,0,3,0,5,3,0,0,2,1,1,0,0,0,1,0,0,0,2,1,2,0,0,32,1,1,1,0,0,0,1,0,1,0,2,0,1,3,0,0,1,0,0,10,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1
million,0,0,6,1,0,1,19,3,0,1,2,0,8,10,0,0,0,2,2,3,0,1,3,0,0,0,6,0,2,5,0,4,1,15,22,23,13,2,6,2,2,0,5,0,0,0,0,5,0,8,1,26,0,0,2,1,7,4,0,0,0,1,2,1,3,2,1,2,0,1,1,0,2,0,1,5,0,1,0,0,14,1,0,1,0,1,40,3,2,0,1,1,11,2,0,2,12,4,1
milton,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
milwauke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
min,0,12,0,2,2,0,0,0,2,1,0,2,0,5,0,4,0,1,2,0,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,2,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,2,0,0
mind,0,8,0,3,1,0,4,4,22,2,12,6,13,2,0,0,2,17,1,8,20,8,2,5,10,2,12,15,8,4,0,3,5,7,6,2,7,2,5,2,10,0,1,4,6,13,15,0,4,8,4,0,16,4,0,5,1,1,4,2,2,1,2,627,19,5,2,4,2,1,4,0,25,0,2,13,12,18,8,2,6,2,13,26,1,33,5,2,5,1,0,8,1,3,2,3,3,8,8
mine,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
mini,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2
minim,4,4,1,3,1,0,0,0,4,0,1,0,1,1,2,0,1,1,0,0,0,1,0,2,1,0,0,0,0,3,0,0,4,7,6,0,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,3,3,0,3,1,1,0,0,1,1,1,0,0,0,0,6,0,0,1,1,1,0
minimum,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0
minist,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ministri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
minneapoli,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0
minnesota,0,0,0,1,0,4,0,1,0,0,0,7,0,6,2,9,0,3,1,0,0,0,2,0,1,1,5,0,1,2,0,9,0,7,6,6,4,0,2,0,0,2,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,5,0,0,0,2,5,0,0,0,0,0,0,0,2,0,1,0,6,0,1,0,3,0,2,0,0,0,0,0,0,0
minor,0,25,1,3,0,0,1,1,0,0,2,1,4,1,1,1,4,2,1,0,0,1,0,0,0,0,3,0,8,0,1,0,2,5,7,2,1,0,1,5,0,0,1,0,1,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,8,3,1,1,2,0,0,1,2,1,0,0,0,0,3,0,25,3,0,0,0,1,12,2,2,0,1,2,6,0,0,0,1,0,0
mint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minut,0,0,7,4,0,1,1,0,4,0,0,13,2,3,1,2,0,1,4,8,0,1,0,0,0,0,0,8,0,4,0,9,0,6,4,1,2,2,0,1,2,0,3,1,1,2,2,0,1,2,0,4,1,5,1,0,56,3,2,0,0,2,2,8,0,0,0,0,0,1,7,1,3,0,1,0,0,8,4,0,2,1,2,4,0,2,5,1,2,3,0,5,12,8,0,0,0,2,4
miracl,0,0,0,0,0,0,0,0,0,0,5,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mirror,1,0,0,0,0,0,0,0,0,0,14,0,14,2,0,0,61,3,0,0,0,0,0,0,0,0,2,0,1,0,0,7,1,0,0,0,2,1,0,4,0,0,1,1,0,2,0,0,1,3,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,1,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,59
misc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miscellan,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
miss,2,0,2,4,1,0,1,1,2,0,1,0,5,13,1,0,2,1,3,2,10,1,2,0,0,0,1,0,0,0,1,5,1,2,1,4,0,0,2,0,0,0,1,3,0,6,0,4,0,2,1,0,0,0,0,2,11,0,1,1,1,0,2,1,0,0,0,0,0,0,2,0,2,0,6,3,0,2,3,0,4,1,3,1,0,1,15,1,7,0,0,0,6,0,0,1,2,1,1
missil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
mission,1,0,1,3,0,0,0,4,0,1,2,0,3,3,2,6,0,1,1,5,0,0,1,0,0,0,0,0,0,1,2,1,0,5,4,0,2,5,6,0,1,1,6,0,0,6,4,2,1,0,1,0,3,0,3,6,4,0,0,1,0,0,3,1,4,0,3,0,5,2,1,0,0,5,2,5,0,0,1,0,2,0,3,0,0,5,6,3,0,19,5,4,2,0,11,5,5,0,0
mississippi,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,1,0,4,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
missouri,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,8,0,1,0,3,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mistak,2,0,2,2,0,0,0,0,2,0,0,0,0,1,3,0,2,0,1,6,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,0,8,0,6,0,0,0,0,2,0,1,6,0,0,0,11,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0
mistress,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mit,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
